sub_id,shortest_path,startpoint_id,endpoint_id,opt1_id,opt2_id,correct_choice,opt1_distance,opt2_distance,softmax_temperature,p_choose_opt1,simulated_choice
1,2,8,12,10,1,10,2,8,-0.8972513733897358,0.9954293022975945,10
1,2,8,12,10,9,10,2,3,-0.8972513733897358,0.7103843316694214,9
1,2,9,1,8,11,8,2,5,-0.8972513733897358,0.9365383164329328,8
1,2,9,10,8,11,8,2,3,-0.8972513733897358,0.7103843316694214,8
1,2,9,12,11,8,11,2,3,-0.8972513733897358,0.7103843316694214,11
1,2,9,13,11,8,11,2,4,-0.8972513733897358,0.8574784396850059,11
1,2,10,1,8,12,8,2,5,-0.8972513733897358,0.9365383164329328,8
1,2,10,9,8,12,8,2,3,-0.8972513733897358,0.7103843316694214,8
1,2,10,11,12,8,12,2,3,-0.8972513733897358,0.7103843316694214,12
1,2,10,13,12,8,12,2,4,-0.8972513733897358,0.8574784396850059,12
1,2,11,8,9,12,9,2,3,-0.8972513733897358,0.7103843316694214,12
1,2,11,8,9,13,9,2,4,-0.8972513733897358,0.8574784396850059,9
1,2,11,10,12,9,12,2,3,-0.8972513733897358,0.7103843316694214,12
1,2,11,10,12,13,12,2,3,-0.8972513733897358,0.7103843316694214,12
1,2,12,8,10,11,10,2,3,-0.8972513733897358,0.7103843316694214,10
1,2,12,8,10,13,10,2,4,-0.8972513733897358,0.8574784396850059,10
1,2,12,9,11,10,11,2,3,-0.8972513733897358,0.7103843316694214,10
1,2,12,9,11,13,11,2,3,-0.8972513733897358,0.7103843316694214,11
1,2,13,9,11,12,11,2,3,-0.8972513733897358,0.7103843316694214,12
1,2,13,10,12,11,12,2,3,-0.8972513733897358,0.7103843316694214,12
1,3,1,5,2,8,2,3,8,-0.8972513733897358,0.9888627132968062,2
1,3,1,6,2,8,2,3,8,-0.8972513733897358,0.9888627132968062,2
1,3,1,11,8,2,8,3,8,-0.8972513733897358,0.9888627132968062,8
1,3,1,12,8,2,8,3,8,-0.8972513733897358,0.9888627132968062,8
1,3,2,7,3,1,3,3,8,-0.8972513733897358,0.9888627132968062,3
1,3,2,7,4,1,4,3,8,-0.8972513733897358,0.9888627132968062,4
1,3,2,9,1,3,1,3,8,-0.8972513733897358,0.9888627132968062,1
1,3,2,9,1,4,1,3,8,-0.8972513733897358,0.9888627132968062,1
1,3,2,10,1,3,1,3,8,-0.8972513733897358,0.9888627132968062,1
1,3,2,10,1,4,1,3,8,-0.8972513733897358,0.9888627132968062,1
1,3,3,8,2,4,2,3,4,-0.8972513733897358,0.7103843316694213,2
1,3,3,8,2,5,2,3,5,-0.8972513733897358,0.8574784396850059,2
1,3,4,8,2,3,2,3,4,-0.8972513733897358,0.7103843316694213,2
1,3,4,8,2,5,2,3,5,-0.8972513733897358,0.8574784396850059,5
1,3,4,8,2,6,2,3,7,-0.8972513733897358,0.9731168767457751,2
