measurement_id,sub_id,network,trial,startpoint_id,endpoint_id,opt1_id,opt2_id,correct_choice,sub_choice,correct,rt,dist_opt1,dist_opt2,shortest_path_given_opts,shortest_path_given_start_end,one_impossible_option,two_correct_options
1,2,learned,66,5,2,3,4,NA,4,TRUE,384.3000009655953,2,2,2,2,FALSE,TRUE
1,2,learned,67,8,11,10,1,10,10,TRUE,455.60000091791153,3,NA,3,2,TRUE,FALSE
1,2,learned,68,10,2,8,12,8,12,FALSE,336.1000008881092,3,6,3,3,FALSE,FALSE
1,2,learned,69,7,2,5,6,NA,6,TRUE,364.19999971985817,3,3,3,3,FALSE,TRUE
1,2,learned,70,8,4,1,9,1,9,FALSE,393.2000007480383,3,NA,3,3,TRUE,FALSE
1,2,learned,71,2,6,4,1,4,1,FALSE,278.30000035464764,2,NA,2,2,TRUE,FALSE
1,2,learned,72,8,12,9,1,9,1,FALSE,343.80000084638596,3,NA,3,2,TRUE,FALSE
1,2,learned,73,4,8,3,5,3,3,TRUE,265.2000002563,4,5,4,3,FALSE,FALSE
1,2,learned,74,9,10,8,11,8,11,FALSE,500.1000016927719,2,3,2,2,FALSE,FALSE
1,2,learned,75,11,8,9,13,9,9,TRUE,456.50000125169754,2,4,2,2,FALSE,FALSE
1,2,learned,76,10,13,12,8,12,8,FALSE,289.40000012516975,2,4,2,2,FALSE,FALSE
1,2,learned,77,3,9,2,4,2,4,FALSE,1979.399999603629,4,5,4,4,FALSE,FALSE
1,2,learned,78,4,1,2,6,2,6,FALSE,1326.1999990791082,2,6,2,2,FALSE,FALSE
1,2,learned,79,9,13,11,8,11,8,FALSE,1211.2999986857176,2,4,2,2,FALSE,FALSE
1,2,learned,80,4,1,5,6,5,6,FALSE,678.999999538064,4,6,4,2,FALSE,FALSE
1,2,learned,81,2,5,3,1,3,3,TRUE,496.4000005275011,2,NA,2,2,TRUE,FALSE
1,2,learned,82,5,2,3,7,3,7,FALSE,424.3000000715256,2,4,2,2,FALSE,FALSE
1,2,learned,83,5,8,3,4,NA,3,TRUE,425.30000023543835,4,4,4,4,FALSE,TRUE
1,2,learned,84,2,12,1,3,1,3,FALSE,521.2000012397766,4,NA,4,4,TRUE,FALSE
1,2,learned,85,4,7,6,2,6,2,FALSE,649.100000038743,2,4,2,2,FALSE,FALSE
1,2,learned,86,8,6,1,10,1,1,TRUE,368.300000205636,4,NA,4,4,TRUE,FALSE
1,2,learned,87,1,12,8,2,8,2,FALSE,320.49999944865704,3,NA,3,3,TRUE,FALSE
1,2,learned,88,5,8,4,7,4,7,FALSE,364.2000015825033,4,6,4,4,FALSE,FALSE
1,2,learned,89,4,10,5,6,5,6,FALSE,448.4000001102686,6,8,6,4,FALSE,FALSE
1,2,learned,90,10,1,8,12,8,12,FALSE,2415.999999269843,2,5,2,2,FALSE,FALSE
1,2,learned,91,4,1,3,5,3,3,TRUE,1937.8000013530257,3,4,3,2,FALSE,FALSE
1,2,learned,92,3,6,4,5,4,4,TRUE,444.3999994546175,2,3,2,2,FALSE,FALSE
1,2,learned,93,3,7,5,2,5,5,TRUE,476.40000097453594,2,4,2,2,FALSE,FALSE
1,2,learned,94,3,1,4,5,4,4,TRUE,433.10000002384186,3,4,3,2,FALSE,FALSE
1,2,learned,95,9,12,11,8,11,11,TRUE,417.29999892413616,2,3,2,2,FALSE,FALSE
1,2,learned,96,1,4,2,8,2,2,TRUE,308.10000002384186,2,NA,2,2,TRUE,FALSE
1,2,learned,97,5,6,4,3,4,3,FALSE,438.3000005036593,2,3,2,2,FALSE,FALSE
1,2,learned,98,4,8,2,6,2,2,TRUE,312.3000003397465,3,7,3,3,FALSE,FALSE
