sub_id,node_id,node_name,node_race,node_gender,node_stim
43,13,Sophia,white,female,CFD-WF-230-158-N
44,1,Alex,asian,male,CFD-AM-252-114-N
44,2,Mason,black,male,CFD-BM-208-065-N
44,3,Charles,white,male,CFD-WM-229-129-N
44,4,Khloe,black,female,CFD-BF-247-179-N
44,5,James,white,male,CFD-WM-232-070-N
44,6,Alexandra,white,female,CFD-WF-206-147-N
44,7,Anna,asian,female,CFD-AF-225-141-N
44,8,Christopher,latine,male,CFD-LM-214-165-N
44,9,Aaliyah,black,female,CFD-BF-207-004-N
44,10,Olivia,asian,female,CFD-AF-205-155-N
44,11,Brandon,latine,male,CFD-LM-216-082-N
44,12,Isabella,latine,female,CFD-LF-201-035-N
44,13,Aiden,asian,male,CFD-AM-249-163-N
45,1,Victoria,latine,female,CFD-LF-206-078-N
45,2,Anthony,asian,male,CFD-AM-249-163-N
45,3,Joshua,latine,male,CFD-LM-238-129-N
45,4,Austin,asian,male,CFD-AM-238-269-N
45,5,Andrew,white,male,CFD-WM-200-034-N
45,6,Ayden,black,male,CFD-BM-200-046-N
45,7,John,white,male,CFD-WM-209-038-N
45,8,Ava,white,female,CFD-WF-203-229-N
45,9,Jasmine,asian,female,CFD-AF-247-278-N
45,10,Emma,white,female,CFD-WF-234-086-N
45,11,Nia,black,female,CFD-BF-242-154-N
45,12,David,latine,male,CFD-LM-231-214-N
45,13,Abigail,latine,female,CFD-LF-234-139-N
46,1,Charles,white,male,CFD-WM-231-112-N
46,2,David,latine,male,CFD-LM-244-068-N
46,3,Madison,latine,female,CFD-LF-227-054-N
46,4,Brianna,latine,female,CFD-LF-229-164-N
46,5,Mia,asian,female,CFD-AF-221-147-N
46,6,Jeremiah,black,male,CFD-BM-247-240-N
46,7,Alexandra,white,female,CFD-WF-214-122-N
46,8,Noah,latine,male,CFD-LM-239-075-N
46,9,London,black,female,CFD-BF-247-179-N
46,10,Olivia,white,female,CFD-WF-219-038-N
46,11,Evan,asian,male,CFD-AM-252-114-N
46,12,Christian,black,male,CFD-BM-201-077-N
46,13,Elaine,asian,female,CFD-AF-225-141-N
47,1,Abigail,black,female,CFD-BF-241-222-N
47,2,Jayden,black,male,CFD-BM-210-148-N
47,3,Aaron,asian,male,CFD-AM-202-079-N
47,4,Fiona,asian,female,CFD-AF-211-066-N
47,5,Emily,white,female,CFD-WF-230-158-N
47,6,Brianna,latine,female,CFD-LF-252-172-N
47,7,Christopher,latine,male,CFD-LM-210-156-N
47,8,James,white,male,CFD-WM-202-107-N
47,9,Andrew,asian,male,CFD-AM-238-269-N
47,10,Kayla,black,female,CFD-BF-247-179-N
47,11,Sophia,latine,female,CFD-LF-250-169-N
47,12,Anthony,latine,male,CFD-LM-239-075-N
47,13,Mia,white,female,CFD-WF-219-038-N
48,1,Sophia,asian,female,CFD-AF-250-200-N
48,2,Andy,asian,male,CFD-AM-249-163-N
48,3,Andrew,latine,male,CFD-LM-247-095-N
48,4,Sarah,black,female,CFD-BF-216-132-N
48,5,Olivia,latine,female,CFD-LF-250-169-N
48,6,Valentina,latine,female,CFD-LF-207-198-N
48,7,Christian,black,male,CFD-BM-247-240-N
48,8,Brandon,latine,male,CFD-LM-244-068-N
48,9,Maya,asian,female,CFD-AF-221-147-N
48,10,Mia,black,female,CFD-BF-232-187-N
48,11,Thomas,white,male,CFD-WM-200-034-N
48,12,Isabella,white,female,CFD-WF-218-087-N
48,13,Charlotte,white,female,CFD-WF-223-133-N
49,1,Amir,black,male,CFD-BM-208-065-N
49,2,Victoria,white,female,CFD-WF-213-031-N
49,3,Angel,latine,male,CFD-LM-208-110-N
49,4,Bella,latine,female,CFD-LF-225-164-N
49,5,Eric,asian,male,CFD-AM-209-048-N
49,6,Brandon,latine,male,CFD-LM-225-130-N
49,7,Sophia,latine,female,CFD-LF-206-078-N
49,8,Nyla,black,female,CFD-BF-217-189-N
49,9,Emily,asian,female,CFD-AF-217-155-N
49,10,Isabella,asian,female,CFD-AF-202-122-N
49,11,James,white,male,CFD-WM-202-107-N
49,12,Sarah,white,female,CFD-WF-223-133-N
49,13,Vincent,asian,male,CFD-AM-203-086-N
50,1,Jenny,asian,female,CFD-AF-256-160-N
50,2,Emma,latine,female,CFD-LF-211-003-N
50,3,Christian,latine,male,CFD-LM-239-075-N
50,4,Matthew,black,male,CFD-BM-246-192-N
50,5,Xavier,black,male,CFD-BM-205-001-N
50,6,Jada,black,female,CFD-BF-242-154-N
50,7,Alexander,asian,male,CFD-AM-250-149-N
50,8,Angel,latine,male,CFD-LM-200-045-N
50,9,Serenity,black,female,CFD-BF-235-168-N
50,10,William,white,male,CFD-WM-247-084-N
50,11,Sophia,white,female,CFD-WF-232-161-N
50,12,Maya,asian,female,CFD-AF-209-006-N
50,13,Charles,white,male,CFD-WM-231-112-N
51,1,Jayden,asian,male,CFD-AM-237-154-N
51,2,Vicky,asian,female,CFD-AF-205-155-N
51,3,Fiona,asian,female,CFD-AF-225-141-N
51,4,Ryan,latine,male,CFD-LM-207-004-N
51,5,Elijah,black,male,CFD-BM-214-075-N
51,6,Matthew,white,male,CFD-WM-234-118-N
51,7,Christopher,latine,male,CFD-LM-241-125-N
51,8,Melanie,latine,female,CFD-LF-217-082-N
51,9,Justin,black,male,CFD-BM-208-065-N
51,10,Leah,latine,female,CFD-LF-215-157-N
51,11,Nia,black,female,CFD-BF-201-080-N
51,12,Kayla,black,female,CFD-BF-247-179-N
51,13,Miriam,white,female,CFD-WF-235-121-N
52,1,Andrew,latine,male,CFD-LM-200-045-N
52,2,William,white,male,CFD-WM-234-118-N
52,3,Daniel,asian,male,CFD-AM-228-214-N
52,4,Brianna,black,female,CFD-BF-242-154-N
52,5,Aiden,latine,male,CFD-LM-239-075-N
52,6,Mia,white,female,CFD-WF-218-087-N
52,7,Sophia,asian,female,CFD-AF-239-171-N
52,8,Abigail,latine,female,CFD-LF-226-174-N
52,9,Kyle,asian,male,CFD-AM-208-143-N
52,10,Gabriella,white,female,CFD-WF-223-133-N
52,11,Ethan,black,male,CFD-BM-246-192-N
52,12,Xavier,black,male,CFD-BM-237-188-N
52,13,Samantha,latine,female,CFD-LF-232-199-N
