measurement_id,sub_id,trial,target_id,guess_id,guess_number,guess_correct
1,31,10,2,3,1,1
1,31,10,2,4,2,1
1,31,10,2,1,3,1
1,31,11,7,5,1,1
1,31,11,7,6,2,1
1,31,12,3,1,1,0
1,31,12,3,5,2,1
1,31,12,3,4,3,1
1,31,13,4,5,1,1
1,31,13,4,2,2,1
1,31,13,4,3,3,1
1,31,13,4,6,4,1
1,32,1,4,6,1,1
1,32,1,4,7,2,0
1,32,2,3,13,1,0
1,32,2,3,2,2,1
1,32,2,3,9,3,0
1,32,3,6,4,1,1
1,32,3,6,5,2,0
1,32,3,6,7,3,1
1,32,4,2,3,1,1
1,32,4,2,10,2,0
1,32,4,2,9,3,0
1,32,5,13,11,1,1
1,32,5,13,12,2,1
1,32,6,8,3,1,0
1,32,6,8,11,2,0
1,32,6,8,2,3,0
1,32,6,8,9,4,1
1,32,7,10,11,1,0
1,32,7,10,13,2,0
1,32,8,12,13,1,1
1,32,8,12,11,2,1
1,32,9,11,8,1,0
1,32,9,11,13,2,1
1,32,9,11,6,3,0
1,32,10,7,5,1,1
1,32,10,7,4,2,0
1,32,11,1,9,1,0
1,32,11,1,3,2,0
1,32,11,1,8,3,1
1,32,12,9,8,1,1
1,32,12,9,3,2,0
1,32,12,9,2,3,0
1,32,12,9,4,4,0
1,32,13,5,6,1,0
1,32,13,5,1,2,0
1,32,13,5,4,3,1
1,32,13,5,7,4,1
1,33,1,7,5,1,1
1,33,1,7,6,2,1
1,33,2,5,7,1,1
1,33,2,5,3,2,1
1,33,2,5,4,3,1
1,33,3,6,4,1,1
1,33,3,6,7,2,1
1,33,4,10,8,1,1
1,33,4,10,12,2,1
1,33,4,10,9,3,0
1,33,5,11,12,1,1
1,33,5,11,9,2,1
1,33,5,11,13,3,1
1,33,6,2,3,1,1
1,33,6,2,4,2,1
1,33,6,2,1,3,1
1,33,7,8,1,1,1
1,33,7,8,12,2,0
1,33,7,8,10,3,1
1,33,8,13,12,1,1
1,33,8,13,11,2,1
1,33,9,12,10,1,1
1,33,9,12,13,2,1
1,33,9,12,11,3,1
1,33,10,1,8,1,1
1,33,10,1,2,2,1
1,33,11,4,6,1,1
1,33,11,4,2,2,1
1,33,11,4,3,3,1
1,33,11,4,5,4,1
1,33,12,9,8,1,1
1,33,12,9,11,2,1
1,33,12,9,10,3,0
1,33,13,3,5,1,1
1,33,13,3,2,2,1
1,33,13,3,4,3,1
1,34,1,6,4,1,1
1,34,1,6,7,2,1
1,34,2,12,10,1,1
1,34,2,12,11,2,1
1,34,2,12,13,3,1
1,34,3,13,12,1,1
1,34,3,13,11,2,1
1,34,4,2,5,1,0
1,34,4,2,7,2,0
1,34,4,2,10,3,0
1,34,5,8,1,1,1
1,34,5,8,9,2,1
1,34,5,8,10,3,1
1,34,6,5,3,1,1
1,34,6,5,7,2,1
1,34,6,5,4,3,1
1,34,7,7,6,1,1
1,34,7,7,5,2,1
1,34,8,3,5,1,1
1,34,8,3,2,2,1
1,34,8,3,4,3,1
1,34,9,1,8,1,1
1,34,9,1,2,2,1
1,34,10,10,12,1,1
1,34,10,10,8,2,1
1,34,11,4,5,1,1
1,34,11,4,3,2,1
1,34,11,4,2,3,1
1,34,11,4,6,4,1
1,34,12,9,8,1,1
1,34,12,9,11,2,1
1,34,13,11,12,1,1
1,34,13,11,13,2,1
1,34,13,11,9,3,1
1,35,1,7,11,1,0
1,35,1,7,5,2,1
1,35,2,6,7,1,1
1,35,2,6,5,2,0
1,35,3,2,3,1,1
1,35,3,2,4,2,1
1,35,3,2,1,3,1
1,35,4,12,8,1,0
1,35,4,12,10,2,1
1,35,5,8,9,1,1
1,35,5,8,4,2,0
1,35,6,11,5,1,0
1,35,6,11,7,2,0
1,35,6,11,13,3,1
1,35,7,10,12,1,1
1,35,7,10,8,2,1
1,35,8,5,11,1,0
1,35,8,5,7,2,1
1,35,8,5,13,3,0
1,35,9,13,8,1,0
1,35,9,13,9,2,0
1,35,10,9,8,1,1
1,35,10,9,13,2,0
1,35,11,4,2,1,1
1,35,11,4,3,2,1
1,35,11,4,5,3,1
1,35,12,3,2,1,1
1,35,12,3,4,2,1
1,35,12,3,5,3,1
1,35,13,1,9,1,0
1,35,13,1,2,2,1
1,36,1,2,4,1,1
1,36,1,2,3,2,1
1,36,2,9,11,1,1
1,36,2,9,8,2,1
1,36,3,12,10,1,1
1,36,3,12,11,2,1
1,36,3,12,13,3,1
1,36,4,1,2,1,1
1,36,4,1,8,2,1
1,36,5,10,12,1,1
1,36,5,10,13,2,0
1,36,6,7,5,1,1
1,36,6,7,6,2,1
1,36,7,6,4,1,1
1,36,7,6,7,2,1
1,36,8,13,11,1,1
1,36,8,13,12,2,1
1,36,9,3,4,1,1
1,36,9,3,2,2,1
1,36,9,3,5,3,1
1,36,10,11,9,1,1
1,36,10,11,13,2,1
1,36,10,11,12,3,1
1,36,11,4,5,1,1
1,36,11,4,2,2,1
1,36,11,4,3,3,1
1,36,11,4,6,4,1
1,36,12,8,13,1,0
1,36,12,8,4,2,0
1,36,12,8,1,3,1
1,36,13,5,7,1,1
1,36,13,5,3,2,1
1,36,13,5,4,3,1
1,37,1,10,12,1,1
1,37,1,10,8,2,1
1,37,2,8,9,1,1
1,37,2,8,10,2,1
1,37,2,8,1,3,1
1,37,3,2,4,1,1
1,37,3,2,1,2,1
1,37,3,2,3,3,1
1,37,4,5,4,1,1
1,37,4,5,3,2,1
1,37,4,5,7,3,1
1,37,5,13,12,1,1
1,37,5,13,9,2,0
1,37,6,4,5,1,1
1,37,6,4,2,2,1
1,37,6,4,7,3,0
1,37,6,4,6,4,1
1,37,7,1,2,1,1
1,37,7,1,8,2,1
1,37,8,3,2,1,1
1,37,8,3,4,2,1
1,37,8,3,5,3,1
1,37,9,6,2,1,0
1,37,9,6,7,2,1
1,37,10,11,12,1,1
1,37,10,11,9,2,1
1,37,11,9,1,1,0
1,37,11,9,11,2,1
1,37,12,12,10,1,1
1,37,12,12,11,2,1
1,37,12,12,13,3,1
1,37,13,7,2,1,0
1,37,13,7,4,2,0
1,38,1,6,7,1,1
1,38,1,6,4,2,1
1,38,2,1,8,1,1
1,38,2,1,2,2,1
1,38,3,13,11,1,1
1,38,4,8,10,1,1
1,38,4,8,6,2,0
1,38,4,8,9,3,1
1,38,5,7,6,1,1
1,38,5,7,5,2,1
1,38,6,2,1,1,1
1,38,6,2,4,2,1
1,38,6,2,12,3,0
1,38,7,10,11,1,0
1,38,7,10,8,2,1
1,38,8,3,10,1,0
1,38,8,3,13,2,0
1,38,8,3,12,3,0
1,38,9,5,4,1,1
1,38,9,5,7,2,1
1,38,10,9,11,1,1
1,38,11,4,6,1,1
1,38,11,4,2,2,1
1,38,11,4,5,3,1
1,38,12,12,13,1,1
1,38,12,12,11,2,1
1,38,12,12,3,3,0
1,38,13,11,10,1,0
1,39,1,2,3,1,1
1,39,1,2,1,2,1
1,39,1,2,9,3,0
1,39,1,2,4,4,1
1,39,2,13,12,1,1
1,39,2,13,11,2,1
1,39,3,3,6,1,0
1,39,3,3,2,2,1
1,39,3,3,4,3,1
1,39,3,3,5,4,1
1,39,4,7,6,1,1
1,39,4,7,5,2,1
1,39,5,11,10,1,0
1,39,5,11,12,2,1
1,39,5,11,13,3,1
1,39,6,1,3,1,0
1,39,6,1,4,2,0
1,39,6,1,2,3,1
1,39,7,8,12,1,0
1,39,7,8,4,2,0
1,39,7,8,9,3,1
1,39,8,12,11,1,1
1,39,8,12,10,2,1
1,39,9,5,7,1,1
1,39,9,5,6,2,0
1,39,10,10,8,1,1
1,39,10,10,12,2,1
1,39,11,6,7,1,1
1,39,11,6,4,2,1
1,39,12,9,8,1,1
1,39,12,9,2,2,0
1,39,12,9,4,3,0
1,39,13,4,2,1,1
1,39,13,4,1,2,0
1,39,13,4,3,3,1
1,40,1,1,8,1,1
1,40,1,1,10,2,0
1,40,2,5,2,1,0
1,40,2,5,3,2,1
1,40,2,5,4,3,1
1,40,3,3,5,1,1
1,40,3,3,4,2,1
1,40,3,3,2,3,1
1,40,4,4,2,1,1
1,40,4,4,3,2,1
1,40,4,4,5,3,1
1,40,5,9,11,1,1
1,40,5,9,12,2,0
1,40,6,12,6,1,0
1,40,6,12,11,2,1
1,40,7,10,8,1,1
1,40,7,10,1,2,0
1,40,8,2,3,1,1
1,40,8,2,4,2,1
1,40,8,2,13,3,0
1,40,9,13,7,1,0
1,40,9,13,6,2,0
1,40,10,6,13,1,0
1,40,10,6,2,2,0
1,40,11,7,13,1,0
1,40,11,7,6,2,1
1,40,12,8,11,1,0
1,40,12,8,10,2,1
1,40,12,8,12,3,0
1,40,13,11,9,1,1
1,40,13,11,12,2,1
1,41,1,2,4,1,1
1,41,1,2,3,2,1
1,41,1,2,1,3,1
1,41,2,7,6,1,1
1,41,2,7,5,2,1
1,41,3,1,8,1,1
1,41,3,1,2,2,1
1,41,4,5,7,1,1
1,41,4,5,3,2,1
1,41,4,5,4,3,1
1,41,5,3,2,1,1
1,41,5,3,4,2,1
1,41,5,3,5,3,1
1,41,6,11,9,1,1
1,41,6,11,13,2,1
1,41,6,11,12,3,1
1,41,7,12,9,1,0
1,41,7,12,11,2,1
1,41,7,12,10,3,1
1,41,8,8,1,1,1
1,41,8,8,10,2,1
1,41,9,10,8,1,1
1,41,9,10,11,2,0
1,41,10,13,12,1,1
1,41,10,13,11,2,1
1,41,11,6,7,1,1
1,41,11,6,4,2,1
1,41,12,9,11,1,1
1,41,12,9,12,2,0
1,41,12,9,8,3,1
1,41,13,4,3,1,1
1,41,13,4,2,2,1
1,41,13,4,5,3,1
1,41,13,4,6,4,1
1,42,1,5,2,1,0
1,42,1,5,3,2,1
1,42,1,5,4,3,1
1,42,2,11,13,1,1
1,42,2,11,12,2,1
1,42,2,11,9,3,1
1,42,3,7,2,1,0
1,42,3,7,6,2,1
1,42,4,1,5,1,0
1,42,4,1,2,2,1
1,42,5,8,9,1,1
1,42,5,8,4,2,0
1,42,5,8,10,3,1
1,42,6,9,8,1,1
1,42,7,4,5,1,1
1,42,7,4,3,2,1
1,42,7,4,2,3,1
1,42,8,2,4,1,1
1,42,8,2,1,2,1
1,42,8,2,3,3,1
1,42,9,10,8,1,1
1,42,9,10,12,2,1
1,42,10,13,12,1,1
1,42,10,13,11,2,1
1,42,11,6,4,1,1
1,42,11,6,7,2,1
1,42,12,3,2,1,1
1,42,12,3,4,2,1
1,42,12,3,5,3,1
1,42,13,12,10,1,1
1,42,13,12,13,2,1
1,42,13,12,11,3,1
1,43,1,2,1,1,1
1,43,1,2,3,2,1
1,43,1,2,4,3,1
1,43,2,11,12,1,1
1,43,2,11,9,2,1
1,43,2,11,13,3,1
1,43,3,7,5,1,1
1,43,3,7,6,2,1
1,43,4,5,7,1,1
1,43,4,5,3,2,1
1,43,4,5,4,3,1
1,43,5,8,1,1,1
1,43,5,8,10,2,1
1,43,5,8,9,3,1
1,43,6,13,11,1,1
1,43,6,13,12,2,1
1,43,7,10,12,1,1
1,43,7,10,8,2,1
1,43,8,9,8,1,1
1,43,8,9,11,2,1
1,43,9,4,11,1,0
1,43,9,4,5,2,1
1,43,9,4,2,3,1
1,43,10,6,7,1,1
1,43,10,6,4,2,1
1,43,11,1,2,1,1
1,43,11,1,8,2,1
1,43,12,3,2,1,1
1,43,12,3,5,2,1
1,43,13,12,10,1,1
1,43,13,12,13,2,1
1,43,13,12,11,3,1
1,44,1,12,11,1,1
1,44,1,12,10,2,1
1,44,1,12,13,3,1
1,44,2,1,8,1,1
1,44,2,1,4,2,0
1,44,2,1,2,3,1
1,44,3,3,4,1,1
1,44,3,3,9,2,0
1,44,3,3,2,3,1
1,44,4,11,8,1,0
1,44,4,11,13,2,1
1,44,4,11,12,3,1
1,44,5,8,6,1,0
1,44,5,8,1,2,1
1,44,5,8,4,3,0
1,44,6,9,11,1,1
1,44,6,9,8,2,1
1,44,7,6,7,1,1
1,44,7,6,10,2,0
1,44,8,4,3,1,1
1,44,8,4,2,2,1
1,44,8,4,5,3,1
1,44,9,2,8,1,0
1,44,9,2,3,2,1
1,44,9,2,4,3,1
1,44,10,5,7,1,1
1,44,10,5,8,2,0
1,44,11,10,8,1,1
1,44,11,10,6,2,0
1,44,12,7,6,1,1
1,44,12,7,5,2,1
1,44,13,13,12,1,1
1,44,13,13,11,2,1
1,45,1,13,12,1,1
1,45,1,13,11,2,1
1,45,2,7,5,1,1
1,45,2,7,6,2,1
1,45,3,4,5,1,1
1,45,3,4,2,2,1
1,45,3,4,6,3,1
1,45,3,4,3,4,1
1,45,4,2,1,1,1
1,45,4,2,4,2,1
1,45,4,2,3,3,1
1,45,5,8,10,1,1
1,45,5,8,1,2,1
1,45,6,11,13,1,1
1,45,6,11,9,2,1
1,45,6,11,12,3,1
1,45,7,10,12,1,1
1,45,7,10,2,2,0
1,45,8,9,11,1,1
1,45,8,9,13,2,0
1,45,8,9,12,3,0
1,45,9,5,4,1,1
1,45,9,5,7,2,1
1,45,9,5,3,3,1
1,45,10,1,2,1,1
1,45,10,1,8,2,1
1,45,11,6,7,1,1
1,45,11,6,4,2,1
1,45,12,12,9,1,0
1,45,12,12,13,2,1
1,45,12,12,11,3,1
1,45,13,3,2,1,1
1,45,13,3,5,2,1
1,45,13,3,4,3,1
1,46,1,6,4,1,1
1,46,1,6,7,2,1
1,46,2,8,10,1,1
1,46,2,8,9,2,1
1,46,3,11,12,1,1
1,46,3,11,13,2,1
1,46,3,11,9,3,1
1,46,4,13,12,1,1
1,46,4,13,11,2,1
1,46,5,4,5,1,1
1,46,5,4,7,2,0
1,46,5,4,6,3,1
1,46,6,2,3,1,1
1,46,6,2,7,2,0
1,46,6,2,1,3,1
1,46,7,9,11,1,1
1,46,7,9,8,2,1
1,46,8,12,10,1,1
1,46,8,12,13,2,1
1,46,9,3,2,1,1
1,46,9,3,5,2,1
1,46,9,3,4,3,1
1,46,10,7,4,1,0
1,46,10,7,2,2,0
1,46,10,7,6,3,1
1,46,10,7,5,4,1
1,46,11,10,8,1,1
1,46,11,10,12,2,1
1,46,12,5,3,1,1
1,46,12,5,4,2,1
1,46,12,5,7,3,1
1,46,13,1,2,1,1
1,46,13,1,8,2,1
1,47,1,11,12,1,1
1,47,1,11,13,2,1
1,47,1,11,9,3,1
1,47,2,13,11,1,1
1,47,2,13,12,2,1
1,47,3,7,6,1,1
1,47,3,7,5,2,1
1,47,4,4,3,1,1
1,47,4,4,5,2,1
1,47,4,4,6,3,1
1,47,4,4,2,4,1
1,47,5,3,4,1,1
1,47,5,3,5,2,1
1,47,5,3,2,3,1
1,47,6,6,4,1,1
1,47,6,6,7,2,1
1,47,7,12,11,1,1
1,47,7,12,10,2,1
1,47,7,12,13,3,1
1,47,8,2,4,1,1
1,47,8,2,1,2,1
1,47,9,1,8,1,1
1,47,9,1,2,2,1
1,47,10,10,12,1,1
1,47,10,10,8,2,1
1,47,11,9,8,1,1
1,47,11,9,11,2,1
1,47,12,5,7,1,1
1,47,12,5,4,2,1
1,47,12,5,3,3,1
1,47,13,8,10,1,1
1,47,13,8,9,2,1
1,47,13,8,1,3,1
1,48,1,10,12,1,1
1,48,1,10,8,2,1
1,48,2,6,5,1,0
1,48,2,6,4,2,1
1,48,3,12,11,1,1
1,48,3,12,13,2,1
1,48,3,12,9,3,0
1,48,4,5,3,1,1
1,48,4,5,4,2,1
1,48,4,5,2,3,0
1,48,5,8,10,1,1
1,48,5,8,12,2,0
1,48,6,4,5,1,1
1,48,6,4,6,2,1
1,48,6,4,3,3,1
1,48,6,4,2,4,1
1,48,7,9,11,1,1
1,48,7,9,12,2,0
1,48,7,9,13,3,0
1,48,8,3,1,1,0
1,48,8,3,2,2,1
1,48,9,11,12,1,1
1,48,9,11,9,2,1
1,48,9,11,13,3,1
1,48,10,2,4,1,1
1,48,10,2,3,2,1
1,48,11,1,2,1,1
1,48,11,1,8,2,1
1,48,12,13,12,1,1
1,48,12,13,11,2,1
1,48,13,7,4,1,0
1,48,13,7,5,2,1
1,48,13,7,6,3,1
1,49,1,2,5,1,0
1,49,1,2,1,2,1
1,49,1,2,3,3,1
1,49,2,4,2,1,1
1,49,2,4,5,2,1
1,49,2,4,6,3,1
1,49,2,4,3,4,1
1,49,3,13,12,1,1
1,49,3,13,11,2,1
1,49,4,1,8,1,1
1,49,4,1,9,2,0
1,49,4,1,10,3,0
1,49,5,12,10,1,1
1,49,5,12,13,2,1
1,49,5,12,11,3,1
1,49,6,10,1,1,0
1,49,6,10,2,2,0
1,49,6,10,8,3,1
1,49,7,9,13,1,0
1,49,7,9,11,2,1
1,49,8,7,5,1,1
1,49,8,7,6,2,1
1,49,9,3,2,1,1
1,49,9,3,4,2,1
1,49,10,6,7,1,1
1,49,10,6,4,2,1
1,49,11,5,7,1,1
1,49,11,5,4,2,1
1,49,12,8,1,1,1
1,49,12,8,10,2,1
1,49,12,8,11,3,0
1,49,13,11,12,1,1
1,49,13,11,13,2,1
1,50,1,3,2,1,1
1,50,1,3,4,2,1
1,50,1,3,5,3,1
1,50,2,5,7,1,1
1,50,2,5,4,2,1
1,50,2,5,3,3,1
1,50,3,4,2,1,1
1,50,3,4,6,2,1
1,50,3,4,5,3,1
1,50,3,4,3,4,1
1,50,4,2,8,1,0
1,50,4,2,4,2,1
1,50,5,10,12,1,1
1,50,5,10,8,2,1
1,50,6,1,2,1,1
1,50,6,1,8,2,1
1,50,7,6,7,1,1
1,50,7,6,4,2,1
1,50,8,8,1,1,1
1,50,8,8,10,2,1
1,50,9,11,13,1,1
1,50,9,11,9,2,1
1,50,9,11,12,3,1
1,50,10,13,12,1,1
1,50,10,13,11,2,1
1,50,11,9,7,1,0
1,50,11,9,11,2,1
1,50,12,12,11,1,1
1,50,12,12,10,2,1
1,50,13,7,1,1,0
1,50,13,7,5,2,1
1,51,1,5,4,1,1
1,51,1,5,10,2,0
1,51,2,6,4,1,1
1,51,2,6,7,2,1
1,51,3,8,10,1,1
1,51,3,8,1,2,1
1,51,3,8,9,3,1
1,51,4,1,2,1,1
1,51,4,1,8,2,1
1,51,4,1,3,3,0
1,51,5,10,8,1,1
1,51,5,10,5,2,0
1,51,5,10,12,3,1
1,51,6,3,2,1,1
1,51,6,3,4,2,1
1,51,7,11,13,1,1
1,51,7,11,12,2,1
1,51,7,11,5,3,0
1,51,8,13,11,1,1
1,51,8,13,12,2,1
1,51,9,9,8,1,1
1,51,9,9,11,2,1
1,51,10,4,3,1,1
1,51,10,4,5,2,1
1,51,10,4,7,3,0
1,51,10,4,6,4,1
1,51,11,2,3,1,1
1,51,11,2,1,2,1
1,51,12,12,11,1,1
1,51,12,12,10,2,1
1,51,12,12,13,3,1
1,51,13,7,6,1,1
1,51,13,7,5,2,1
1,52,1,9,8,1,1
1,52,1,9,11,2,1
1,52,2,5,3,1,1
1,52,2,5,8,2,0
1,52,2,5,4,3,1
1,52,3,12,11,1,1
1,52,3,12,13,2,1
1,52,3,12,9,3,0
1,52,4,7,12,1,0
1,52,4,7,3,2,0
1,52,4,7,6,3,1
1,52,5,13,12,1,1
1,52,5,13,11,2,1
1,52,6,10,8,1,1
1,52,6,10,4,2,0
1,52,7,8,1,1,1
1,52,7,8,5,2,0
1,52,7,8,10,3,1
1,52,8,3,4,1,1
1,52,8,3,5,2,1
1,52,9,2,4,1,1
1,52,9,2,5,2,0
1,52,9,2,1,3,1
1,52,10,6,7,1,1
1,52,10,6,4,2,1
1,52,11,1,8,1,1
1,52,11,1,2,2,1
1,52,12,11,9,1,1
1,52,12,11,12,2,1
1,52,12,11,13,3,1
1,52,13,4,5,1,1
1,52,13,4,6,2,1
1,52,13,4,10,3,0
1,52,13,4,2,4,1
2,1,1,2,4,1,1
2,1,1,2,11,2,0
2,1,1,2,10,3,0
2,1,2,9,1,1,0
2,1,2,9,7,2,0
2,1,3,12,13,1,1
2,1,3,12,4,2,0
2,1,3,12,9,3,0
2,1,4,10,11,1,0
2,1,4,10,4,2,0
2,1,4,10,2,3,0
2,1,5,7,13,1,0
2,1,5,7,8,2,0
2,1,6,11,13,1,1
2,1,6,11,2,2,0
2,1,6,11,8,3,0
2,1,7,5,11,1,0
2,1,7,5,13,2,0
2,1,8,4,7,1,0
2,1,8,4,11,2,0
2,1,8,4,2,3,1
2,1,9,13,7,1,0
2,1,9,13,11,2,1
2,1,9,13,4,3,0
2,1,10,6,9,1,0
2,1,10,6,1,2,0
2,1,10,6,12,3,0
2,1,11,1,10,1,0
2,1,11,1,13,2,0
2,1,11,1,6,3,0
2,1,12,8,9,1,1
2,1,12,8,7,2,0
2,1,13,3,9,1,0
2,1,13,3,2,2,1
2,2,1,11,13,1,1
2,2,1,11,12,2,1
2,2,2,10,9,1,0
2,2,2,10,4,2,0
2,2,2,10,8,3,1
2,2,3,2,1,1,1
2,2,3,2,7,2,0
2,2,4,7,3,1,0
2,2,4,7,9,2,0
2,2,4,7,8,3,0
2,2,5,3,2,1,1
2,2,5,3,5,2,1
2,2,5,3,8,3,0
2,2,6,4,5,1,1
2,2,6,4,2,2,1
2,2,6,4,10,3,0
2,2,6,4,13,4,0
2,2,6,4,3,5,1
2,2,7,1,12,1,0
2,2,7,1,6,2,0
2,2,7,1,8,3,1
2,2,7,1,13,4,0
2,2,8,9,5,1,0
2,2,8,9,6,2,0
2,2,8,9,1,3,0
2,2,9,5,3,1,1
2,2,9,5,2,2,0
2,2,9,5,11,3,0
2,2,10,8,7,1,0
2,2,10,8,13,2,0
2,2,11,13,12,1,1
2,2,11,13,1,2,0
2,2,11,13,11,3,1
2,2,12,12,3,1,0
2,2,12,12,13,2,1
2,2,13,6,10,1,0
2,2,13,6,9,2,0
2,3,1,11,13,1,1
2,3,1,11,9,2,1
2,3,1,11,12,3,1
2,3,2,7,6,1,1
2,3,2,7,1,2,0
2,3,3,3,5,1,1
2,3,3,3,4,2,1
2,3,4,1,11,1,0
2,3,4,1,3,2,0
2,3,4,1,9,3,0
2,3,5,13,2,1,0
2,3,5,13,8,2,0
2,3,6,12,10,1,1
2,3,6,12,8,2,0
2,3,7,6,4,1,1
2,3,7,6,7,2,1
2,3,8,8,9,1,1
2,3,8,8,11,2,0
2,3,8,8,5,3,0
2,3,9,4,6,1,1
2,3,9,4,5,2,1
2,3,9,4,3,3,1
2,3,10,5,3,1,1
2,3,10,5,4,2,1
2,3,11,10,3,1,0
2,3,11,10,8,2,1
2,3,12,2,11,1,0
2,3,13,9,8,1,1
2,3,13,9,13,2,0
2,4,1,7,6,1,1
2,4,1,7,4,2,0
2,4,2,6,7,1,1
2,4,2,6,4,2,1
2,4,3,9,8,1,1
2,4,3,9,11,2,1
2,4,4,11,13,1,1
2,4,4,11,9,2,1
2,4,4,11,12,3,1
2,4,5,4,6,1,1
2,4,5,4,2,2,1
2,4,5,4,5,3,1
2,4,5,4,7,4,0
2,4,6,5,2,1,0
2,4,6,5,4,2,1
2,4,6,5,7,3,1
2,4,6,5,3,4,1
2,4,7,12,13,1,1
2,4,7,12,11,2,1
2,4,7,12,10,3,1
2,4,8,1,2,1,1
2,4,8,1,8,2,1
2,4,9,2,4,1,1
2,4,9,2,3,2,1
2,4,9,2,1,3,1
2,4,10,8,9,1,1
2,4,10,8,1,2,1
2,4,10,8,10,3,1
2,4,11,13,12,1,1
2,4,11,13,11,2,1
2,4,12,3,4,1,1
2,4,12,3,2,2,1
2,4,12,3,5,3,1
2,4,13,10,8,1,1
2,4,13,10,12,2,1
2,5,1,3,4,1,1
2,5,1,3,5,2,1
2,5,1,3,2,3,1
2,5,2,13,12,1,1
2,5,2,13,11,2,1
2,5,3,1,2,1,1
2,5,3,1,8,2,1
2,5,4,7,6,1,1
2,5,4,7,5,2,1
2,5,5,2,1,1,1
2,5,5,2,4,2,1
2,5,5,2,3,3,1
2,5,6,6,7,1,1
2,5,6,6,4,2,1
2,5,7,10,8,1,1
2,5,7,10,12,2,1
2,5,8,11,9,1,1
2,5,8,11,13,2,1
2,5,8,11,12,3,1
2,5,9,5,7,1,1
2,5,9,5,3,2,1
2,5,9,5,4,3,1
2,5,9,5,2,4,0
2,5,10,8,1,1,1
2,5,10,8,10,2,1
2,5,10,8,9,3,1
2,5,11,4,6,1,1
2,5,11,4,3,2,1
2,5,11,4,5,3,1
2,5,11,4,2,4,1
2,5,12,9,11,1,1
2,5,12,9,8,2,1
2,5,13,12,10,1,1
2,5,13,12,13,2,1
2,5,13,12,11,3,1
2,6,1,10,2,1,0
2,6,1,10,3,2,0
2,6,1,10,12,3,1
2,6,2,8,12,1,0
2,6,2,8,1,2,1
2,6,3,1,8,1,1
2,6,3,1,2,2,1
2,6,4,6,7,1,1
2,6,4,6,4,2,1
2,6,5,7,6,1,1
2,6,5,7,5,2,1
2,6,6,9,8,1,1
2,6,6,9,11,2,1
2,6,7,12,10,1,1
2,6,7,12,8,2,0
2,6,7,12,11,3,1
2,6,8,5,3,1,1
2,6,8,5,7,2,1
2,6,8,5,4,3,1
2,6,9,13,12,1,1
2,6,9,13,11,2,1
2,6,10,2,1,1,1
2,6,10,2,10,2,0
2,6,10,2,4,3,1
2,6,10,2,3,4,1
2,6,11,3,5,1,1
2,6,11,3,2,2,1
2,6,11,3,4,3,1
2,6,12,4,6,1,1
2,6,12,4,5,2,1
2,6,12,4,2,3,1
2,6,12,4,3,4,1
2,6,13,11,13,1,1
2,6,13,11,9,2,1
2,6,13,11,12,3,1
2,7,1,6,4,1,1
2,7,1,6,7,2,1
2,7,2,1,3,1,0
2,7,2,1,4,2,0
2,7,2,1,10,3,0
2,7,3,8,10,1,1
2,7,3,8,9,2,1
2,7,4,9,8,1,1
2,7,4,9,11,2,1
2,7,5,10,8,1,1
2,7,5,10,2,2,0
2,7,5,10,1,3,0
2,7,6,5,4,1,1
2,7,6,5,7,2,1
2,7,6,5,3,3,1
2,7,7,2,4,1,1
2,7,7,2,10,2,0
2,7,7,2,3,3,1
2,7,8,12,13,1,1
2,7,8,12,11,2,1
2,7,9,4,5,1,1
2,7,9,4,6,2,1
2,7,9,4,2,3,1
2,7,9,4,3,4,1
2,7,10,7,1,1,0
2,7,10,7,6,2,1
2,7,11,3,5,1,1
2,7,11,3,2,2,1
2,7,11,3,4,3,1
2,7,12,11,12,1,1
2,7,12,11,13,2,1
2,7,12,11,9,3,1
2,7,13,13,12,1,1
2,7,13,13,2,2,0
2,7,13,13,11,3,1
2,8,1,9,11,1,1
2,8,1,9,13,2,0
2,8,2,12,11,1,1
2,8,2,12,13,2,1
2,8,3,5,7,1,1
2,8,3,5,2,2,0
2,8,3,5,3,3,1
2,8,4,13,10,1,0
2,8,4,13,12,2,1
2,8,4,13,11,3,1
2,8,5,1,8,1,1
2,8,5,1,2,2,1
2,8,5,1,3,3,0
2,8,6,8,3,1,0
2,8,6,8,4,2,0
2,8,6,8,9,3,1
2,8,7,6,7,1,1
2,8,7,6,4,2,1
2,8,7,6,5,3,0
2,8,8,11,12,1,1
2,8,8,11,13,2,1
2,8,8,11,9,3,1
2,8,9,10,8,1,1
2,8,9,10,4,2,0
2,8,10,4,6,1,1
2,8,10,4,8,2,0
2,8,10,4,2,3,1
2,8,10,4,5,4,1
2,8,11,7,5,1,1
2,8,11,7,6,2,1
2,8,12,3,4,1,1
2,8,12,3,1,2,0
2,8,12,3,2,3,1
2,8,13,2,5,1,0
2,8,13,2,4,2,1
2,8,13,2,1,3,1
2,8,13,2,3,4,1
2,9,1,11,2,1,0
2,9,1,11,12,2,1
2,9,1,11,13,3,1
2,9,2,12,13,1,1
2,9,2,12,10,2,1
2,9,2,12,11,3,1
2,9,3,9,10,1,0
2,9,3,9,2,2,0
2,9,3,9,8,3,1
2,9,4,1,12,1,0
2,9,4,1,2,2,1
2,9,5,3,5,1,1
2,9,5,3,2,2,1
2,9,5,3,4,3,1
2,9,6,5,7,1,1
