study,sub_id,measurement_id,model,param_name,param_value,neg_loglik
Study 2,22,D2,hybrid,sr_gamma,0.575767885032703,33.88615945303141
Study 2,22,D2,hybrid,softmax_temperature,1.932186945330867,33.88615945303141
Study 2,22,D2,sr,sr_gamma,0.4488166508794419,35.2813064184601
Study 2,22,D2,sr,softmax_temperature,1.6390943491453682,35.2813064184601
Study 2,22,D2,sr,lapse_rate,0.12646124649147525,35.2813064184601
Study 2,23,D1,bfs,search_threshold,7.110285017275333,61.50252765099601
Study 2,23,D1,bfs,lapse_rate,0.04427930001373775,61.50252765099601
Study 2,23,D1,hybrid,search_threshold,1.7416541711898788e-6,58.03151480000505
Study 2,23,D1,hybrid,sr_gamma,0.5418404503557995,58.03151480000505
Study 2,23,D1,hybrid,softmax_temperature,1.1347066600948206,58.03151480000505
Study 2,23,D1,sr,sr_gamma,0.49737854840602824,57.68559135388472
Study 2,23,D1,sr,softmax_temperature,0.18239141142765436,57.68559135388472
Study 2,23,D1,sr,lapse_rate,0.1313828017856738,57.68559135388472
Study 2,23,D2,bfs,search_threshold,30.82222434388706,59.13446502098506
Study 2,23,D2,bfs,lapse_rate,0.29746240044747024,59.13446502098506
Study 2,23,D2,hybrid,search_threshold,8.740885351730415e-6,63.06466284484479
Study 2,23,D2,hybrid,sr_gamma,0.8847994857335637,63.06466284484479
Study 2,23,D2,hybrid,softmax_temperature,1.266582095951884,63.06466284484479
Study 2,23,D2,sr,sr_gamma,0.777084344955858,54.66251410574775
Study 2,23,D2,sr,softmax_temperature,18.325408372994552,54.66251410574775
Study 2,23,D2,sr,lapse_rate,0.3652163580933457,54.66251410574775
Study 2,24,D1,bfs,search_threshold,9.10206244451797,47.26057189709034
Study 2,24,D1,bfs,lapse_rate,8.399184259683186e-9,47.26057189709034
Study 2,24,D1,hybrid,search_threshold,3.5558826292165313,44.2358929935126
Study 2,24,D1,hybrid,sr_gamma,0.7693202778196517,44.2358929935126
Study 2,24,D1,hybrid,softmax_temperature,1.385050798231653,44.2358929935126
Study 2,24,D1,sr,sr_gamma,0.8122903617909943,45.021488773916374
Study 2,24,D1,sr,softmax_temperature,0.3251474703805708,45.021488773916374
Study 2,24,D1,sr,lapse_rate,3.092486902088637e-7,45.021488773916374
Study 2,24,D2,bfs,search_threshold,7.9438537997693075,52.540079325471766
Study 2,24,D2,bfs,lapse_rate,3.034983490135559e-9,52.540079325471766
Study 2,24,D2,hybrid,search_threshold,8.927539041334902e-6,48.43713746885645
Study 2,24,D2,hybrid,sr_gamma,0.5324183504544098,48.43713746885645
Study 2,24,D2,hybrid,softmax_temperature,1.2094898652897423,48.43713746885645
Study 2,24,D2,sr,sr_gamma,0.534715169095063,48.17288218711369
Study 2,24,D2,sr,softmax_temperature,0.1858861695528252,48.17288218711369
Study 2,24,D2,sr,lapse_rate,9.493649481981916e-9,48.17288218711369
Study 2,25,D1,bfs,search_threshold,0.3779481183454813,79.70900815572703
Study 2,25,D1,bfs,lapse_rate,0.10853508488654784,79.70900815572703
Study 2,25,D1,hybrid,search_threshold,1.172920425299324e-6,79.43368866859015
Study 2,25,D1,hybrid,sr_gamma,0.9899955086823704,79.43368866859015
Study 2,25,D1,hybrid,softmax_temperature,1.1450284629639875,79.43368866859015
Study 2,25,D1,sr,sr_gamma,0.9899315984801202,79.44070401283288
Study 2,25,D1,sr,softmax_temperature,0.1330335932423018,79.44070401283288
Study 2,25,D1,sr,lapse_rate,3.3525385564639443e-4,79.44070401283288
Study 2,25,D2,bfs,search_threshold,5.36914945907472e-17,79.71192576439371
Study 2,25,D2,bfs,lapse_rate,0.9999999999999852,79.71192576439371
Study 2,25,D2,hybrid,search_threshold,0.8798899381983916,79.33400923432593
Study 2,25,D2,hybrid,sr_gamma,0.977570932634834,79.33400923432593
Study 2,25,D2,hybrid,softmax_temperature,0.9139487971806544,79.33400923432593
Study 2,25,D2,sr,sr_gamma,0.983372308096664,79.35029080604153
Study 2,25,D2,sr,softmax_temperature,-0.9109074478289508,79.35029080604153
Study 2,25,D2,sr,lapse_rate,0.85002353486033,79.35029080604153
Study 2,26,D1,bfs,search_threshold,8.958394968304477,48.0361495031948
Study 2,26,D1,bfs,lapse_rate,3.148897988190564e-9,48.0361495031948
Study 2,26,D1,hybrid,search_threshold,8.77614923573513,47.60552175777229
Study 2,26,D1,hybrid,sr_gamma,9.055221561866507e-11,47.60552175777229
Study 2,26,D1,hybrid,softmax_temperature,123.83833539044268,47.60552175777229
Study 2,26,D1,sr,sr_gamma,0.774883424428351,48.130786453511504
Study 2,26,D1,sr,softmax_temperature,0.2724879968076019,48.130786453511504
Study 2,26,D1,sr,lapse_rate,2.7634545337005292e-8,48.130786453511504
Study 2,26,D2,bfs,search_threshold,15.7127470617435,35.46289752824202
Study 2,26,D2,bfs,lapse_rate,0.05990766450269593,35.46289752824202
Study 2,26,D2,hybrid,search_threshold,1.3061328448576477e-8,30.291519636148134
Study 2,26,D2,hybrid,sr_gamma,0.8722661787064484,30.291519636148134
Study 2,26,D2,hybrid,softmax_temperature,1.9053456524479693,30.291519636148134
Study 2,26,D2,sr,sr_gamma,0.3451464051955335,29.918809260127535
Study 2,26,D2,sr,softmax_temperature,3.7984308733878702,29.918809260127535
Study 2,26,D2,sr,lapse_rate,0.11009262503613158,29.918809260127535
Study 2,27,D1,bfs,search_threshold,31.706936854601487,32.4045797509181
Study 2,27,D1,bfs,lapse_rate,0.05678500901170808,32.4045797509181
Study 2,27,D1,hybrid,search_threshold,3.0831432996110513,33.90038043245659
Study 2,27,D1,hybrid,sr_gamma,0.9028078836604984,33.90038043245659
Study 2,27,D1,hybrid,softmax_temperature,2.056790881504955,33.90038043245659
Study 2,27,D1,sr,sr_gamma,0.8433648954223806,23.51002689061069
Study 2,27,D1,sr,softmax_temperature,2.1514449691068953,23.51002689061069
Study 2,27,D1,sr,lapse_rate,0.0934066220116384,23.51002689061069
Study 2,27,D2,bfs,search_threshold,31.030816150891333,37.27505872507325
Study 2,27,D2,bfs,lapse_rate,0.08563221086491808,37.27505872507325
Study 2,27,D2,hybrid,search_threshold,1.3763697549008403e-6,37.45427358080483
Study 2,27,D2,hybrid,sr_gamma,0.8874606721269398,37.45427358080483
Study 2,27,D2,hybrid,softmax_temperature,1.7344657387012958,37.45427358080483
Study 2,27,D2,sr,sr_gamma,0.9796168220709994,26.938096296114153
Study 2,27,D2,sr,softmax_temperature,7.90963170125918,26.938096296114153
Study 2,27,D2,sr,lapse_rate,0.10574222294154946,26.938096296114153
Study 2,28,D1,bfs,search_threshold,7.497878151316039,60.73344562681322
Study 2,28,D1,bfs,lapse_rate,0.06545864613454686,60.73344562681322
Study 2,28,D1,hybrid,search_threshold,7.914039828942057e-5,60.23537855073226
Study 2,28,D1,hybrid,sr_gamma,0.6032891465975952,60.23537855073226
Study 2,28,D1,hybrid,softmax_temperature,1.137177173597588,60.23537855073226
Study 2,28,D1,sr,sr_gamma,0.49954543368588195,59.762645837118896
Study 2,28,D1,sr,softmax_temperature,0.19683898610567668,59.762645837118896
Study 2,28,D1,sr,lapse_rate,0.1847642928380496,59.762645837118896
Study 2,28,D2,bfs,search_threshold,6.728954118822778,64.7891873480421
Study 2,28,D2,bfs,lapse_rate,0.05172248523711852,64.7891873480421
Study 2,28,D2,hybrid,search_threshold,7.822151331072349,61.08262548547162
Study 2,28,D2,hybrid,sr_gamma,0.08864576900722024,61.08262548547162
Study 2,28,D2,hybrid,softmax_temperature,7.715531569509921e-6,61.08262548547162
Study 2,28,D2,sr,sr_gamma,0.07382966561739357,64.83029744562678
Study 2,28,D2,sr,softmax_temperature,0.13965033998192167,64.83029744562678
Study 2,28,D2,sr,lapse_rate,0.2733154855035182,64.83029744562678
Study 2,29,D1,bfs,search_threshold,33.711924185770464,48.39264118955456
Study 2,29,D1,bfs,lapse_rate,0.1697329603645608,48.39264118955456
Study 2,29,D1,hybrid,search_threshold,1.4467355767198364e-5,53.76780286950016
Study 2,29,D1,hybrid,sr_gamma,0.8667662241993848,53.76780286950016
Study 2,29,D1,hybrid,softmax_temperature,1.3598236552863592,53.76780286950016
Study 2,29,D1,sr,sr_gamma,0.7822053621400852,44.529423188903955
Study 2,29,D1,sr,softmax_temperature,16.74230075237908,44.529423188903955
Study 2,29,D1,sr,lapse_rate,0.2608858528369716,44.529423188903955
Study 2,29,D2,bfs,search_threshold,36.20067245101029,39.26719533652481
Study 2,29,D2,bfs,lapse_rate,0.10260974291754102,39.26719533652481
Study 2,29,D2,hybrid,search_threshold,5.6471867353949085e-6,42.13174212033863
Study 2,29,D2,hybrid,sr_gamma,0.883467891145205,42.13174212033863
Study 2,29,D2,hybrid,softmax_temperature,1.5975901628136089,42.13174212033863
Study 2,29,D2,sr,sr_gamma,0.9591499600545632,30.959862683318093
Study 2,29,D2,sr,softmax_temperature,4.778933158352908,30.959862683318093
Study 2,29,D2,sr,lapse_rate,0.13495760436517873,30.959862683318093
Study 2,31,D1,bfs,search_threshold,8.502049636580411,74.7448201494385
Study 2,31,D1,bfs,lapse_rate,0.5318549374331594,74.7448201494385
Study 2,31,D1,hybrid,search_threshold,6.406603844467086e-12,75.18336692942422
Study 2,31,D1,hybrid,sr_gamma,0.6786595211301414,75.18336692942422
Study 2,31,D1,hybrid,softmax_temperature,1.059162547265036,75.18336692942422
Study 2,31,D1,sr,sr_gamma,0.07931046946548503,73.25162600453154
Study 2,31,D1,sr,softmax_temperature,14.925652042571013,73.25162600453154
Study 2,31,D1,sr,lapse_rate,0.6196209466133923,73.25162600453154
Study 2,31,D2,bfs,search_threshold,7.889555964848381,65.5173812027558
Study 2,31,D2,bfs,lapse_rate,0.21297883560582495,65.5173812027558
Study 2,31,D2,hybrid,search_threshold,3.0344880228882003e-6,65.20697877815061
Study 2,31,D2,hybrid,sr_gamma,0.631385095509085,65.20697877815061
Study 2,31,D2,hybrid,softmax_temperature,1.1138761998070366,65.20697877815061
Study 2,31,D2,sr,sr_gamma,0.38205252296164466,60.676149185102254
Study 2,31,D2,sr,softmax_temperature,0.4255872284316229,60.676149185102254
Study 2,31,D2,sr,lapse_rate,0.29940398170626775,60.676149185102254
Study 2,32,D1,bfs,search_threshold,2.909712738466972e-15,79.71192576439371
Study 2,32,D1,bfs,lapse_rate,0.9999999999998648,79.71192576439371
Study 2,32,D1,hybrid,search_threshold,3.69214496694468,78.81088633672289
Study 2,32,D1,hybrid,sr_gamma,5.227686611909561e-10,78.81088633672289
Study 2,32,D1,hybrid,softmax_temperature,0.9745070923386612,78.81088633672289
Study 2,32,D1,sr,sr_gamma,0.386476802269942,78.73044853649941
Study 2,32,D1,sr,softmax_temperature,-8.42411815162951,78.73044853649941
Study 2,32,D1,sr,lapse_rate,0.8691352782677434,78.73044853649941
Study 2,32,D2,bfs,search_threshold,7.116934110911637,78.2144929133425
Study 2,32,D2,bfs,lapse_rate,0.6852182224825953,78.2144929133425
Study 2,32,D2,hybrid,search_threshold,1.7687905783028484e-4,78.7722832077213
Study 2,32,D2,hybrid,sr_gamma,0.47456952319841855,78.7722832077213
Study 2,32,D2,hybrid,softmax_temperature,1.0178262103360247,78.7722832077213
Study 2,32,D2,sr,sr_gamma,0.00876299955285138,78.28146021209818
Study 2,32,D2,sr,softmax_temperature,13.472356662770729,78.28146021209818
Study 2,32,D2,sr,lapse_rate,0.7989462583266016,78.28146021209818
Study 2,33,D1,bfs,search_threshold,30.811642033044247,63.265103694757755
Study 2,33,D1,bfs,lapse_rate,0.365892987766765,63.265103694757755
Study 2,33,D1,hybrid,search_threshold,1.598958363541142e-5,64.70010608703522
Study 2,33,D1,hybrid,sr_gamma,0.7933607271736293,64.70010608703522
Study 2,33,D1,hybrid,softmax_temperature,1.1708001284244671,64.70010608703522
Study 2,33,D1,sr,sr_gamma,0.8158666502197539,58.90568782417055
Study 2,33,D1,sr,softmax_temperature,14.227267044792184,58.90568782417055
Study 2,33,D1,sr,lapse_rate,0.41741391988928034,58.90568782417055
Study 2,33,D2,bfs,search_threshold,40.9994185401257,35.056169821162996
Study 2,33,D2,bfs,lapse_rate,0.07279758996836586,35.056169821162996
Study 2,33,D2,hybrid,search_threshold,3.766167598991084,24.899547241787253
Study 2,33,D2,hybrid,sr_gamma,0.09690786226114911,24.899547241787253
Study 2,33,D2,hybrid,softmax_temperature,3007450.985289745,24.899547241787253
Study 2,33,D2,sr,sr_gamma,0.10221163831465978,27.5865111122068
Study 2,33,D2,sr,softmax_temperature,15.236913629059814,27.5865111122068
Study 2,33,D2,sr,lapse_rate,0.04941179051529106,27.5865111122068
Study 2,34,D1,bfs,search_threshold,7.420379836425749,60.79737006684766
Study 2,34,D1,bfs,lapse_rate,0.0897626640457255,60.79737006684766
Study 2,34,D1,hybrid,search_threshold,4.631846469517399e-6,59.09895743349986
Study 2,34,D1,hybrid,sr_gamma,0.397792504720223,59.09895743349986
Study 2,34,D1,hybrid,softmax_temperature,1.1047881842980545,59.09895743349986
Study 2,34,D1,sr,sr_gamma,0.24799191522765887,57.80486273154886
Study 2,34,D1,sr,softmax_temperature,0.21642548246719776,57.80486273154886
Study 2,34,D1,sr,lapse_rate,0.17928964854882914,57.80486273154886
Study 2,34,D2,bfs,search_threshold,313.84916895278485,38.582055421751775
Study 2,34,D2,bfs,lapse_rate,0.08386779998708288,38.582055421751775
Study 2,34,D2,hybrid,search_threshold,1.7950043018401754e-6,38.3495286523782
Study 2,34,D2,hybrid,sr_gamma,0.8793377596821632,38.3495286523782
Study 2,34,D2,hybrid,softmax_temperature,1.6804672397980296,38.3495286523782
Study 2,34,D2,sr,sr_gamma,0.9530347612879082,33.27857866194032
Study 2,34,D2,sr,softmax_temperature,5.135784656485686,33.27857866194032
Study 2,34,D2,sr,lapse_rate,0.16058933304546355,33.27857866194032
Study 2,35,D1,bfs,search_threshold,6.408895377682608,67.10056426842976
Study 2,35,D1,bfs,lapse_rate,6.24513683458593e-8,67.10056426842976
Study 2,35,D1,hybrid,search_threshold,7.740271806999853,65.36865211013321
Study 2,35,D1,hybrid,sr_gamma,0.5248145732468181,65.36865211013321
Study 2,35,D1,hybrid,softmax_temperature,0.6412218379652086,65.36865211013321
Study 2,35,D1,sr,sr_gamma,0.3998129111299666,68.99494410659068
Study 2,35,D1,sr,softmax_temperature,0.06208820292616752,68.99494410659068
Study 2,35,D1,sr,lapse_rate,2.915440568034119e-7,68.99494410659068
Study 2,35,D2,bfs,search_threshold,6.15838614539486,70.86306571551371
Study 2,35,D2,bfs,lapse_rate,0.1232077001444402,70.86306571551371
Study 2,35,D2,hybrid,search_threshold,6.714852054943836,69.81452744045627
Study 2,35,D2,hybrid,sr_gamma,0.7735628947385295,69.81452744045627
Study 2,35,D2,hybrid,softmax_temperature,0.8550203381216185,69.81452744045627
Study 2,35,D2,sr,sr_gamma,2.0058527526786424e-10,68.15692171852578
Study 2,35,D2,sr,softmax_temperature,1.1936000518625858,68.15692171852578
Study 2,35,D2,sr,lapse_rate,0.37035737835474886,68.15692171852578
Study 2,36,D1,bfs,search_threshold,6.000633322428897,74.15976614031273
Study 2,36,D1,bfs,lapse_rate,0.23447140857331403,74.15976614031273
Study 2,36,D1,hybrid,search_threshold,3.694749019704837,74.02663134060127
Study 2,36,D1,hybrid,sr_gamma,0.16059258951863287,74.02663134060127
Study 2,36,D1,hybrid,softmax_temperature,1.0267656711765782,74.02663134060127
Study 2,36,D1,sr,sr_gamma,1.8777923370193615e-8,73.18513578981825
Study 2,36,D1,sr,softmax_temperature,1.5568280390678286,73.18513578981825
Study 2,36,D1,sr,lapse_rate,0.51851487761454,73.18513578981825
Study 2,36,D2,bfs,search_threshold,8.546374464039033,60.92098078199057
Study 2,36,D2,bfs,lapse_rate,0.13945426470883393,60.92098078199057
Study 2,36,D2,hybrid,search_threshold,1.078983364834684e-5,57.280147714113106
Study 2,36,D2,hybrid,sr_gamma,0.8033666616816655,57.280147714113106
Study 2,36,D2,hybrid,softmax_temperature,1.2447423956098171,57.280147714113106
Study 2,36,D2,sr,sr_gamma,0.8007354363556786,57.247121844708424
Study 2,36,D2,sr,softmax_temperature,0.2158064536730845,57.247121844708424
Study 2,36,D2,sr,lapse_rate,1.7249805784194488e-7,57.247121844708424
Study 2,37,D1,bfs,search_threshold,7.611204221061168,53.797302340749255
Study 2,37,D1,bfs,lapse_rate,1.2940393739379186e-8,53.797302340749255
Study 2,37,D1,hybrid,search_threshold,2.8302340513761344,44.66102815398501
Study 2,37,D1,hybrid,sr_gamma,0.3879316489164916,44.66102815398501
Study 2,37,D1,hybrid,softmax_temperature,1.2964789846425635,44.66102815398501
Study 2,37,D1,sr,sr_gamma,0.3241819354005534,43.888358170635755
Study 2,37,D1,sr,softmax_temperature,0.3106172971991972,43.888358170635755
Study 2,37,D1,sr,lapse_rate,0.03926208829148708,43.888358170635755
Study 2,37,D2,bfs,search_threshold,65.29370357638521,31.08960033717437
Study 2,37,D2,bfs,lapse_rate,0.03163484935317308,31.08960033717437
Study 2,37,D2,hybrid,search_threshold,4.629136800736098,27.816427018693673
Study 2,37,D2,hybrid,sr_gamma,0.912877000645534,27.816427018693673
Study 2,37,D2,hybrid,softmax_temperature,2.894922245570357,27.816427018693673
Study 2,37,D2,sr,sr_gamma,0.925596437935004,26.08764562464482
Study 2,37,D2,sr,softmax_temperature,2.128452030401561,26.08764562464482
Study 2,37,D2,sr,lapse_rate,0.08692065154034478,26.08764562464482
Study 2,38,D1,bfs,search_threshold,5.565826815335143,72.65670626970618
Study 2,38,D1,bfs,lapse_rate,0.03707448918367739,72.65670626970618
Study 2,38,D1,hybrid,search_threshold,3.5983068545110264,71.94606744027762
Study 2,38,D1,hybrid,sr_gamma,2.258008332063723e-7,71.94606744027762
Study 2,38,D1,hybrid,softmax_temperature,1.029366299835645,71.94606744027762
Study 2,38,D1,sr,sr_gamma,1.006772983864395e-27,70.88611279124925
Study 2,38,D1,sr,softmax_temperature,0.9121890127073524,70.88611279124925
Study 2,38,D1,sr,lapse_rate,0.44442592463230896,70.88611279124925
Study 2,38,D2,bfs,search_threshold,6.587142650476797,77.26660425173934
Study 2,38,D2,bfs,lapse_rate,0.5531075511212667,77.26660425173934
Study 2,38,D2,hybrid,search_threshold,1.0148693930630363e-5,77.06334167716291
Study 2,38,D2,hybrid,sr_gamma,0.8029983987689336,77.06334167716291
Study 2,38,D2,hybrid,softmax_temperature,1.0605880674071984,77.06334167716291
Study 2,38,D2,sr,sr_gamma,6.6381252947137855e-9,76.6537431292029
Study 2,38,D2,sr,softmax_temperature,0.8370338359887526,76.6537431292029
Study 2,38,D2,sr,lapse_rate,0.6666765495799638,76.6537431292029
Study 2,39,D1,bfs,search_threshold,5.25482198604079,74.0722941603531
Study 2,39,D1,bfs,lapse_rate,1.7155487426665237e-7,74.0722941603531
Study 2,39,D1,hybrid,search_threshold,3.661840125434667,73.8182214956748
Study 2,39,D1,hybrid,sr_gamma,0.4516949344776269,73.8182214956748
Study 2,39,D1,hybrid,softmax_temperature,1.0374438791524183,73.8182214956748
Study 2,39,D1,sr,sr_gamma,0.5115603906194734,74.37845907719849
Study 2,39,D1,sr,softmax_temperature,0.04832853672008542,74.37845907719849
Study 2,39,D1,sr,lapse_rate,4.5003863119824354e-5,74.37845907719849
Study 2,39,D2,bfs,search_threshold,7.103382231550941,68.41423233720366
Study 2,39,D2,bfs,lapse_rate,0.2145738923250672,68.41423233720366
Study 2,39,D2,hybrid,search_threshold,1.339659935934754,67.89793115046453
Study 2,39,D2,hybrid,sr_gamma,0.3600386668453452,67.89793115046453
Study 2,39,D2,hybrid,softmax_temperature,1.0647180796767075,67.89793115046453
Study 2,39,D2,sr,sr_gamma,0.2760770208697659,65.83787860374902
Study 2,39,D2,sr,softmax_temperature,0.23593797274738745,65.83787860374902
Study 2,39,D2,sr,lapse_rate,0.33414446388682384,65.83787860374902
Study 2,40,D1,bfs,search_threshold,6.600452862106894,68.14622865526313
Study 2,40,D1,bfs,lapse_rate,0.12175960380871063,68.14622865526313
Study 2,40,D1,hybrid,search_threshold,2.645564969882633e-6,66.85532278130195
Study 2,40,D1,hybrid,sr_gamma,0.44939655569649406,66.85532278130195
Study 2,40,D1,hybrid,softmax_temperature,1.076574741627368,66.85532278130195
Study 2,40,D1,sr,sr_gamma,0.00551665493992212,66.01831525745008
Study 2,40,D1,sr,softmax_temperature,13.388624744404378,66.01831525745008
Study 2,40,D1,sr,lapse_rate,0.3633132010221571,66.01831525745008
Study 2,40,D2,bfs,search_threshold,6.0231473079518585,67.80894098832388
Study 2,40,D2,bfs,lapse_rate,1.3010182515520564e-8,67.80894098832388
Study 2,40,D2,hybrid,search_threshold,6.796089252733041,67.0627401226925
Study 2,40,D2,hybrid,sr_gamma,9.53662739950423e-10,67.0627401226925
Study 2,40,D2,hybrid,softmax_temperature,0.650922527402195,67.0627401226925
Study 2,40,D2,sr,sr_gamma,0.5419720875043086,67.49127739179158
Study 2,40,D2,sr,softmax_temperature,0.08311565872383374,67.49127739179158
Study 2,40,D2,sr,lapse_rate,6.211728697714665e-8,67.49127739179158
Study 2,41,D1,bfs,search_threshold,45.471440288845855,41.909598484914206
Study 2,41,D1,bfs,lapse_rate,0.05323699676268899,41.909598484914206
Study 2,41,D1,hybrid,search_threshold,5.727783328618811,40.631263992004435
Study 2,41,D1,hybrid,sr_gamma,0.9745477225946332,40.631263992004435
Study 2,41,D1,hybrid,softmax_temperature,4.235518027832355,40.631263992004435
Study 2,41,D1,sr,sr_gamma,0.9850930264849314,42.23753146380033
Study 2,41,D1,sr,softmax_temperature,3.878544953084896,42.23753146380033
Study 2,41,D1,sr,lapse_rate,0.12538818419804648,42.23753146380033
Study 2,41,D2,bfs,search_threshold,31.758686300326595,40.202130996174795
Study 2,41,D2,bfs,lapse_rate,0.0512693959151245,40.202130996174795
Study 2,41,D2,hybrid,search_threshold,4.6640039705771406,42.96708221497321
Study 2,41,D2,hybrid,sr_gamma,0.9899999874571834,42.96708221497321
Study 2,41,D2,hybrid,softmax_temperature,19.62467032763509,42.96708221497321
Study 2,41,D2,sr,sr_gamma,0.9721090385755567,38.48421379405749
Study 2,41,D2,sr,softmax_temperature,56.40108555627306,38.48421379405749
Study 2,41,D2,sr,lapse_rate,0.20871844670637071,38.48421379405749
Study 2,42,D1,bfs,search_threshold,5.829200505694542,69.26918321140059
Study 2,42,D1,bfs,lapse_rate,2.497750530554385e-9,69.26918321140059
Study 2,42,D1,hybrid,search_threshold,3.294434559770547e-5,67.11518506596083
Study 2,42,D1,hybrid,sr_gamma,0.6173712050446337,67.11518506596083
Study 2,42,D1,hybrid,softmax_temperature,1.0995342300594466,67.11518506596083
Study 2,42,D1,sr,sr_gamma,0.6398506267882986,67.64861148604825
Study 2,42,D1,sr,softmax_temperature,0.09567326080367738,67.64861148604825
Study 2,42,D1,sr,lapse_rate,1.2969816369927918e-7,67.64861148604825
Study 2,42,D2,bfs,search_threshold,6.673072960570065,65.55030977398876
Study 2,42,D2,bfs,lapse_rate,1.583909607052811e-8,65.55030977398876
Study 2,42,D2,hybrid,search_threshold,8.257121982068297,64.82986623955641
Study 2,42,D2,hybrid,sr_gamma,0.23123155648342647,64.82986623955641
Study 2,42,D2,hybrid,softmax_temperature,0.11295861956756696,64.82986623955641
Study 2,42,D2,sr,sr_gamma,0.6665721698576197,66.62908221460772
Study 2,42,D2,sr,softmax_temperature,0.1080749655291544,66.62908221460772
Study 2,42,D2,sr,lapse_rate,3.8762691735743246e-8,66.62908221460772
Study 2,43,D1,bfs,search_threshold,7.447215859580699,60.15330780671787
Study 2,43,D1,bfs,lapse_rate,5.170495047217194e-8,60.15330780671787
Study 2,43,D1,hybrid,search_threshold,7.191145571207414,60.09211349220091
Study 2,43,D1,hybrid,sr_gamma,0.3336989374351984,60.09211349220091
Study 2,43,D1,hybrid,softmax_temperature,1.0327028164258865,60.09211349220091
Study 2,43,D1,sr,sr_gamma,0.00772301300386594,58.942426997352136
Study 2,43,D1,sr,softmax_temperature,13.970740528481498,58.942426997352136
Study 2,43,D1,sr,lapse_rate,0.26200704530905644,58.942426997352136
Study 2,43,D2,bfs,search_threshold,33.97956040233515,40.73573245707007
Study 2,43,D2,bfs,lapse_rate,0.1056448503342867,40.73573245707007
Study 2,43,D2,hybrid,search_threshold,4.992401294532453e-6,37.54344339037161
Study 2,43,D2,hybrid,sr_gamma,0.8849161098983995,37.54344339037161
Study 2,43,D2,hybrid,softmax_temperature,1.7209477738650665,37.54344339037161
Study 2,43,D2,sr,sr_gamma,0.9899999960539316,31.77463680094994
Study 2,43,D2,sr,softmax_temperature,11.248168813242136,31.77463680094994
Study 2,43,D2,sr,lapse_rate,0.1226623148827264,31.77463680094994
Study 2,44,D1,bfs,search_threshold,7.14377929800206,68.58151640094796
Study 2,44,D1,bfs,lapse_rate,0.17170479216483545,68.58151640094796
Study 2,44,D1,hybrid,search_threshold,3.4918504295123465,68.13858664236112
Study 2,44,D1,hybrid,sr_gamma,0.6346599506255941,68.13858664236112
Study 2,44,D1,hybrid,softmax_temperature,1.0941014836081977,68.13858664236112
Study 2,44,D1,sr,sr_gamma,0.00983987987189214,66.42208231029534
Study 2,44,D1,sr,softmax_temperature,13.939723824380636,66.42208231029534
Study 2,44,D1,sr,lapse_rate,0.41391468175253304,66.42208231029534
Study 2,44,D2,bfs,search_threshold,8.284516699391322,77.50252204619254
Study 2,44,D2,bfs,lapse_rate,0.6777752305025254,77.50252204619254
Study 2,44,D2,hybrid,search_threshold,2.149497997465269e-6,76.76424877772102
Study 2,44,D2,hybrid,sr_gamma,0.7333188979021253,76.76424877772102
Study 2,44,D2,hybrid,softmax_temperature,1.0533388682903857,76.76424877772102
Study 2,44,D2,sr,sr_gamma,0.00601705716883808,75.9810274087993
Study 2,44,D2,sr,softmax_temperature,13.936395362102225,75.9810274087993
Study 2,44,D2,sr,lapse_rate,0.6632458227182099,75.9810274087993
Study 2,45,D1,bfs,search_threshold,27.914593083031033,56.72821454000102
Study 2,45,D1,bfs,lapse_rate,0.25852856501779947,56.72821454000102
Study 2,45,D1,hybrid,search_threshold,1.52040546003486,52.69953836624146
Study 2,45,D1,hybrid,sr_gamma,0.7649162511021588,52.69953836624146
Study 2,45,D1,hybrid,softmax_temperature,1.2582211175158928,52.69953836624146
Study 2,45,D1,sr,sr_gamma,0.7621643227401903,54.19160134129855
Study 2,45,D1,sr,softmax_temperature,0.377455912934864,54.19160134129855
Study 2,45,D1,sr,lapse_rate,0.18704618445924617,54.19160134129855
Study 2,45,D2,bfs,search_threshold,31.364750552102763,50.551848088192145
Study 2,45,D2,bfs,lapse_rate,0.1846598675342228,50.551848088192145
Study 2,45,D2,hybrid,search_threshold,5.961455853844165,50.324845959553194
Study 2,45,D2,hybrid,sr_gamma,0.679307707689195,50.324845959553194
Study 2,45,D2,hybrid,softmax_temperature,1.5504440975878082,50.324845959553194
Study 2,45,D2,sr,sr_gamma,0.9645109535736855,45.34197527720812
Study 2,45,D2,sr,softmax_temperature,50.9743375738245,45.34197527720812
Study 2,45,D2,sr,lapse_rate,0.2643622581070709,45.34197527720812
Study 2,46,D1,bfs,search_threshold,615.1899137113741,20.878830632912727
Study 2,46,D1,bfs,lapse_rate,3.135151512289531e-19,20.878830632912727
Study 2,46,D1,hybrid,search_threshold,1.0731853721491606e-8,15.411951261471511
Study 2,46,D1,hybrid,sr_gamma,0.9273894131281702,15.411951261471511
Study 2,46,D1,hybrid,softmax_temperature,4.797464012074409,15.411951261471511
Study 2,46,D1,sr,sr_gamma,0.9338171009156936,14.93889556438527
Study 2,46,D1,sr,softmax_temperature,1.6404330644110623,14.93889556438527
Study 2,46,D1,sr,lapse_rate,8.123581814048183e-10,14.93889556438527
Study 2,46,D2,bfs,search_threshold,226.21547824905812,19.48007488713717
